word,DELMET,wordcat,context,word_8,label_8,word_12,label_12,word_5,label_5,word_10,label_10,word_14,label_14,word_4,label_4,word_11,label_11,word_17,label_17,word_20,label_20,word_15,label_15,word_3,label_3,word_2,label_2,word_18,label_18,word_23,label_23,word_22,label_22,word_16,label_16,word_1,label_1,word_25,label_25,word_19,label_19,word_9,label_9,word_7,label_7,word_6,label_6,word_24,label_24,word_13,label_13,word_21,label_21
backers,0.0,N,And there is always the ultimate unbundler defence that he will make money for his backers,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,slow,1,backers,0,backers,0,backers,0,backers,0
Then,0.0,AV,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,procession,1,Then,0,Then,0,Then,0,Then,0
they,0.0,PN,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,behind,0,they,0,they,0,they,0,they,0
formed,0.0,V,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,formed,1,formed,1,formed,0,formed,1,formed,0,formed,1,formed,1,formed,1,formed,0,formed,0,formed,0,formed,0,formed,0,formed,0,formed,1,formed,0,formed,0,formed,1,formed,0,formed,1,the,0,formed,1,formed,0,formed,1,formed,0
a,0.0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,coffin,0,a,0,a,0,a,0,a,0
slow,0.0,AJ,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,1,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,1,into,0,slow,0,slow,0,slow,0,slow,0
procession,0.0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,procession,0,procession,0,procession,1,procession,0,procession,0,procession,1,procession,0,procession,1,procession,1,procession,1,procession,0,procession,1,procession,0,procession,0,procession,0,procession,1,procession,1,procession,0,procession,0,procession,0,the,0,procession,1,procession,1,procession,0,procession,1
behind,0.0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,mountains,0,behind,0,behind,0,behind,0,behind,0
the,0.0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,to,0,the,0,the,0,the,0,the,0
coffin,0.0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,the,0,coffin,0,coffin,0,coffin,0,coffin,0
into,0.0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,old,0,into,0,into,0,into,0,into,0
the,0.0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,royal,0,the,0,the,0,the,0,the,0
mountains,0.0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,capital,0,mountains,0,mountains,0,mountains,0,mountains,0
to,0.0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,of,0,to,0,to,0,to,0,to,0
the,0.0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,Cetinje,0,the,0,the,0,the,0,the,0
old,0.0,AJ,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,for,0,old,0,old,0,old,0,old,0
royal,0.0,AJ,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,his,0,royal,0,royal,0,royal,0,royal,0
capital,0.0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,reburial,0,capital,0,capital,0,capital,0,capital,0
of,0.0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,in,0,of,0,of,0,of,0,of,0
Cetinje,0.0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,the,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0
for,0.0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,monastery,0,for,0,for,0,for,0,for,0
his,0.0,DP,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,there,0,his,0,his,0,his,0,his,0
reburial,0.0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,Just+as+so,0,reburial,0,reburial,0,reburial,0,reburial,0
in,0.0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,Thomson,0,in,0,in,0,in,0,in,0
the,0.0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,transferred,1,the,0,the,0,the,0,the,0
monastery,0.0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,Stein,0,monastery,0,monastery,0,monastery,0,monastery,0
there,0.0,AV,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,literary,1,there,0,there,0,there,0,there,0
Just+as+so,0.0,AV + CJ + AV,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,abstraction,1,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0
Thomson,0.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,as,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,to,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0
transferred,1.0,V,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,transferred,1,transferred,1,transferred,1,transferred,0,transferred,1,transferred,1,transferred,1,transferred,1,transferred,1,transferred,1,transferred,1,transferred,1,transferred,0,so,0,transferred,0,transferred,1,transferred,0,transferred,1,transferred,1,transferred,0,music,0,transferred,1,transferred,0,transferred,1,transferred,0
Stein,0.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Thomson,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,life,0,Stein,0,Stein,0,Stein,0,Stein,0
literary,0.0,AJ,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,literary,0,literary,0,literary,1,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,1,literary,0,literary,1,transferred,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,from,0,literary,0,literary,0,literary,0,literary,0
abstraction,0.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,abstraction,1,abstraction,0,abstraction,1,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,1,abstraction,1,abstraction,1,abstraction,0,abstraction,1,abstraction,0,Stein,0,abstraction,0,abstraction,1,abstraction,0,abstraction,0,abstraction,0,abstraction,0,sitter,0,abstraction,1,abstraction,1,abstraction,0,abstraction,0
to,1.0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,literary,0,to,0,to,0,to,0,to,0,to,0,to,0,drawing,0,to,0,to,0,to,0,to,0
music,0.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,abstraction,1,music,0,music,0,music,0,music,0,music,0,music,0,technique,0,music,0,music,0,music,0,music,0
life,2.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,to,0,life,0,life,0,life,0,life,0,life,0,life,0,painter,0,life,0,life,0,life,0,life,0
from,2.0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,music,0,from,0,from,0,from,0,from,0,from,0,from,0,employ,0,from,0,from,0,from,0,from,0
sitter,2.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,life,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,portraits,0,sitter,0,sitter,0,sitter,0,sitter,0
drawing,2.0,V,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,drawing,1,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,from,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,these,0,drawing,0,drawing,0,drawing,0,drawing,0
technique,2.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,sitter,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,unusually,0,technique,0,technique,0,technique,0,technique,0
painter,2.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,drawing,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,the,0,painter,0,painter,0,painter,0,painter,0
employ,2.0,V,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,employ,1,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,1,employ,0,employ,0,employ,0,technique,1,employ,0,employ,1,employ,0,employ,0,employ,0,employ,1,of,0,employ,1,employ,0,employ,1,employ,0
portraits,2.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,painter,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,the,0,portraits,0,portraits,0,portraits,0,portraits,0
these,2.0,DT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,employ,1,these,0,these,0,these,0,these,0,these,0,these,0,an,0,these,0,these,0,these,0,these,0
unusually,0.0,AV,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,portraits,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,ideal,1,unusually,0,unusually,0,unusually,0,unusually,0
the,0.0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,these,0,the,0,the,0,the,0,the,0,the,0,the,0,combination,1,the,0,the,0,the,0,the,0
of,0.0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,1,of,0,of,0,of,0,unusually,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
the,0.0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,Thomson,0,the,0,the,0,the,0,the,0
an,0.0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,of,0,an,0,an,0,an,0,an,0,an,0,an,0,habit,0,an,0,an,0,an,0,an,0
ideal,0.0,AJ,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,ideal,1,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,1,the,0,ideal,1,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,of,0,ideal,0,ideal,0,ideal,0,ideal,1
combination,0.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,combination,0,combination,1,combination,1,combination,0,combination,0,combination,1,combination,1,combination,1,combination,1,combination,1,combination,0,combination,0,combination,0,an,0,combination,0,combination,1,combination,1,combination,0,combination,1,combination,0,immediate,1,combination,1,combination,1,combination,1,combination,1
of,0.0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,ideal,0,of,0,of,0,of,0,of,0,of,0,of,0,response,1,of,0,of,0,of,0,of,0
Thomson,0.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,combination,1,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,with,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0
habit,1.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,of,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,an,0,habit,0,habit,0,habit,0,habit,0
of,0.0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,Thomson,0,of,0,of,0,of,0,of,0,of,0,of,0,actual,0,of,0,of,0,of,0,of,0
immediate,1.0,AJ,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,immediate,1,immediate,0,immediate,1,immediate,0,immediate,0,immediate,0,immediate,0,immediate,0,immediate,0,immediate,0,immediate,0,immediate,0,immediate,1,habit,0,immediate,1,immediate,0,immediate,0,immediate,1,immediate,0,immediate,0,subject,0,immediate,0,immediate,0,immediate,0,immediate,0
response,1.0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,response,1,response,0,response,1,response,0,response,0,response,1,response,1,response,0,response,0,response,1,response,1,response,1,response,0,of,0,response,0,response,0,response,0,response,0,response,0,response,0,In,0,response,1,response,0,response,0,response,1
with,1.0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,with,0,with,0,with,1,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,immediate,0,with,0,with,0,with,0,with,0,with,0,with,0,some,0,with,0,with,0,with,0,with,0
