word,DELMET,wordcat,context,word_1,label_1,word_2,label_2,word_3,label_3,word_4,label_4,word_5,label_5,word_6,label_6,word_7,label_7,word_8,label_8,word_9,label_9,word_10,label_10,word_11,label_11,word_12,label_12,word_13,label_13,word_14,label_14,word_15,label_15,word_16,label_16,word_17,label_17,word_18,label_18,word_19,label_19,word_20,label_20,word_21,label_21,word_22,label_22,word_23,label_23,word_24,label_24,word_25,label_25
will,0,V,And there is always the ultimate unbundler defence that he will make money for his backers,will,0,will,0,will,0,will,0,will,0,will,0,backers,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0,will,0
make,1,V,And there is always the ultimate unbundler defence that he will make money for his backers,make,1,make,1,make,1,make,1,make,1,make,1,Then,0,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1,make,1
money,0,N,And there is always the ultimate unbundler defence that he will make money for his backers,money,0,money,0,money,0,money,0,money,0,money,0,they,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0,money,0
for,0,PR,And there is always the ultimate unbundler defence that he will make money for his backers,for,0,for,0,for,0,for,0,for,0,for,0,formed,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0
his,0,DP,And there is always the ultimate unbundler defence that he will make money for his backers,his,0,his,0,his,0,his,0,his,0,his,0,a,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0
backers,0,N,And there is always the ultimate unbundler defence that he will make money for his backers,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,slow,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0,backers,0
Then,0,AV,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,procession,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0,Then,0
they,0,PN,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,they,0,they,0,they,0,they,0,they,0,they,0,behind,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0,they,0
formed,0,V,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,formed,0,formed,0,formed,0,formed,1,formed,1,formed,0,the,0,formed,0,formed,0,formed,0,formed,0,formed,0,formed,1,formed,0,formed,0,formed,0,formed,0,formed,0,formed,1,formed,0,formed,1,formed,0,formed,0,formed,0,formed,0
a,0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,a,0,a,0,a,0,a,0,a,0,a,0,coffin,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0,a,0
slow,0,AJ,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,into,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,0,slow,1,slow,0,slow,0,slow,0,slow,0,slow,1,slow,0,slow,0
procession,0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,procession,0,procession,0,procession,0,procession,1,procession,0,procession,0,the,0,procession,0,procession,0,procession,0,procession,0,procession,0,procession,0,procession,0,procession,0,procession,0,procession,1,procession,0,procession,0,procession,0,procession,0,procession,0,procession,0,procession,0,procession,0
behind,0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,mountains,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0,behind,0
the,0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,to,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
coffin,0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,the,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0,coffin,0
into,0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,into,0,into,0,into,0,into,0,into,0,into,0,old,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0,into,0
the,0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,royal,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
mountains,0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,capital,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0,mountains,0
to,0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,to,0,to,0,to,0,to,0,to,0,to,0,of,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
the,0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,Cetinje,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
old,0,AJ,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,old,0,old,0,old,0,old,0,old,0,old,0,for,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,0,old,1,old,0,old,0,old,0
royal,0,AJ,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,his,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0,royal,0
capital,0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,reburial,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0,capital,0
of,0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,of,0,of,0,of,0,of,0,of,0,of,0,in,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
Cetinje,0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,the,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0,Cetinje,0
for,0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,for,0,for,0,for,0,for,0,for,0,for,0,monastery,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0,for,0
his,0,DP,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,his,0,his,0,his,0,his,0,his,0,his,0,there,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0,his,0
reburial,0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,Just+as+so,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0,reburial,0
in,0,PR,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,in,0,in,0,in,0,in,0,in,0,in,0,Thomson,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0,in,0
the,0,AT,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,the,0,the,0,the,0,the,0,the,0,the,0,transferred,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
monastery,0,N,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,Stein,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0,monastery,0
there,0,AV,Then they formed a slow procession behind the coffin into the mountains to the old royal capital of Cetinje for his reburial in the monastery there,there,0,there,0,there,0,there,0,there,0,there,0,literary,1,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0,there,0
Just+as+so,0,AV + CJ + AV,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,abstraction,1,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0,Just+as+so,0
Thomson,0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,to,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0
transferred,1,V,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,transferred,0,transferred,0,transferred,0,transferred,1,transferred,0,transferred,0,music,0,transferred,0,transferred,0,transferred,0,transferred,1,transferred,0,transferred,0,transferred,0,transferred,0,transferred,0,transferred,0,transferred,0,transferred,1,transferred,1,transferred,0,transferred,0,transferred,0,transferred,0,transferred,1
Stein,0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,life,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0,Stein,0
literary,0,AJ,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,from,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0,literary,0
abstraction,0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,sitter,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0,abstraction,0
to,1,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,to,0,to,0,to,0,to,0,to,0,to,0,drawing,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0,to,0
music,0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,music,0,music,0,music,0,music,0,music,0,music,0,technique,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0,music,0
life,2,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,life,0,life,0,life,0,life,0,life,0,life,0,painter,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,0,life,1,life,0,life,0,life,0,life,0,life,0,life,0,life,0
from,2,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,from,0,from,0,from,0,from,0,from,0,from,0,employ,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0,from,0
sitter,2,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,portraits,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0,sitter,0
drawing,2,V,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,these,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0,drawing,0
technique,2,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,unusually,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0,technique,0
painter,2,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,the,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0,painter,0
employ,2,V,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,of,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,1,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0,employ,0
portraits,2,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,the,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0,portraits,0
these,2,DT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,these,0,these,0,these,0,these,0,these,0,these,0,an,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0,these,0
unusually,0,AV,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,ideal,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0,unusually,0
the,0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,the,0,the,0,the,0,the,0,the,0,the,0,combination,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
of,0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
the,0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,the,0,the,0,the,0,the,0,the,0,the,0,Thomson,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0,the,0
an,0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,an,0,an,0,an,0,an,0,an,0,an,0,habit,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0
ideal,0,AJ,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,of,0,ideal,1,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,0,ideal,1,ideal,0,ideal,1,ideal,0,ideal,0,ideal,1,ideal,1,ideal,0,ideal,0
combination,0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,immediate,1,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0,combination,0
of,0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,of,0,of,0,of,0,of,0,of,0,of,0,response,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
Thomson,0,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,with,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0,Thomson,0
habit,1,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,an,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0,habit,0
of,0,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,of,0,of,0,of,0,of,0,of,0,of,0,actual,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0,of,0
immediate,1,AJ,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,immediate,1,immediate,0,immediate,1,immediate,1,immediate,0,immediate,0,subject,0,immediate,1,immediate,0,immediate,0,immediate,0,immediate,0,immediate,0,immediate,1,immediate,0,immediate,0,immediate,1,immediate,1,immediate,0,immediate,0,immediate,0,immediate,1,immediate,1,immediate,1,immediate,0
response,1,N,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,response,0,response,1,response,0,response,0,response,0,response,0,In,0,response,0,response,0,response,0,response,0,response,0,response,0,response,0,response,0,response,0,response,0,response,0,response,0,response,0,response,1,response,0,response,0,response,0,response,0
with,1,PR,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,with,0,with,0,with,0,with,0,with,0,with,0,some,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0,with,0
an,0,AT,Just+as+so Thomson transferred Stein literary abstraction to music life from sitter drawing technique painter employ portraits these unusually the of the an ideal combination of Thomson habit of immediate response with an actual subject,an,0,an,0,an,0,an,0,an,0,an,0,cases,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0,an,0
